_id,height,race,gender,birth,spouse,death,realm,hair,name,wikiUrl,series
5cd99d4bde30eff6ebccfe3d,,Human,Male,"Late ,First Age",,FA 460,,,Urthel,http://lotr.wikia.com//wiki/Urthel,lotr
5cd99d4bde30eff6ebccfe3e,,Human,Male,"Mid ,First Age",,FA 473,,,Ulwarth,http://lotr.wikia.com//wiki/Ulwarth,lotr
5cd99d4bde30eff6ebccfe3f,,Elf,Female,YT,Lindo,,,,Vairë (Elf),http://lotr.wikia.com//wiki/Vair%C3%AB_(Elf),lotr
5cd99d4bde30eff6ebccfe40,,Human,Male,TA 1194,Vidumavi,TA 1432,Gondor,,Valacar,http://lotr.wikia.com//wiki/Valacar,lotr
5cd99d4bde30eff6ebccfe41,,Human,Male,SA 3430,Unnamed wife,TA 249,Arnor,,Valandil,http://lotr.wikia.com//wiki/Valandil,lotr
5cd99d4bde30eff6ebccfe42,,Human,Male,TA 462,Unnamed wife,TA 652,Arnor,,Valandur,http://lotr.wikia.com//wiki/Valandur,lotr
5cd99d4bde30eff6ebccfe43,,Human,Male,"Early ,Second Age",,"Early ,Second Age",,,Valandil of Andúnië,http://lotr.wikia.com//wiki/Valandil_of_And%C3%BAni%C3%AB,lotr
5cd99d4bde30eff6ebccfe44,,Human,Male,"Mid-,Third Age",Unnamed wife,,Rhovanion,,Vidugavia,http://lotr.wikia.com//wiki/Vidugavia,lotr
5cd99d4bde30eff6ebccfe45,,Human,Male,SA 61,Unnamed wife,SA 471,Númenor,,Vardamir Nólimon,http://lotr.wikia.com//wiki/Vardamir_N%C3%B3limon,lotr
5cd99d4bde30eff6ebccfe46,,Human,Female,SA 203,,"Early ,Second Age",,,Vardilmë,http://lotr.wikia.com//wiki/Vardilm%C3%AB,lotr
5cd99d4bde30eff6ebccfe47,,Human,Female,"Before ,TA 1255",Valacar,TA 1344,,,Vidumavi,http://lotr.wikia.com//wiki/Vidumavi,lotr
5cd99d4bde30eff6ebccfe48,,Human,Male,TA 1919,Unnamed wife,TA 2029,,,Vorondil,http://lotr.wikia.com//wiki/Vorondil,lotr
5cd99d4bde30eff6ebccfe49,,Elf,Male,First Age,None known,,,,Voronwë,http://lotr.wikia.com//wiki/Voronw%C3%AB,lotr
5cd99d4bde30eff6ebccfe4a,,Human,Male,SA 425,Unnamed wife,"Early ,Second Age",,,Vëantur,http://lotr.wikia.com//wiki/V%C3%ABantur,lotr
5cd99d4bde30eff6ebccfe4b,,Human,Male,TA 2780,Unnamed wife,TA 2851,,,Walda,http://lotr.wikia.com//wiki/Walda,lotr
5cd99d4bde30eff6ebccfe4c,,Hobbit,Male,"Late ,Third Age",,"Early ,TA 3019",Bree,,Willie Banks,http://lotr.wikia.com//wiki/Willie_Banks,lotr
5cd99d4bde30eff6ebccfe4d,,Hobbit,Male,TA 2800,Unnamed wife,,,,Wiseman Gamwich,http://lotr.wikia.com//wiki/Wiseman_Gamwich,lotr
5cd99d4bde30eff6ebccfe4e,,Human,Male,"Late ,Third Age",,TA 2759,Rohan,,Wulf I,http://lotr.wikia.com//wiki/Wulf_I,lotr
5cd99d4bde30eff6ebccfe4f,,Human,Male,"Late-,Third Age",Unnamed wife,"Early-,Fourth Age",,,Wídfara,http://lotr.wikia.com//wiki/W%C3%ADdfara,lotr
5cd99d4bde30eff6ebccfe53,,Elf,,,,,,,Írimë,http://lotr.wikia.com//wiki/%C3%8Drim%C3%AB,lotr
5cd99d4bde30eff6ebccfe55,,Dwarf,,,,,,,Óin,http://lotr.wikia.com//wiki/%C3%93in,lotr
5cd99d4bde30eff6ebccfe56,,Human,Female,SA 371,,,,,Yávien,http://lotr.wikia.com//wiki/Y%C3%A1vien,lotr
5cd99d4bde30eff6ebccfe57,,Hobbit,,,,,,,Dora Baggins,http://lotr.wikia.com//wiki/Dora_Baggins,lotr
5cd99d4bde30eff6ebccfe58,,Hobbit,,,,,,,Largo Baggins,http://lotr.wikia.com//wiki/Largo_Baggins,lotr
5cd99d4bde30eff6ebccfe59,,Hobbit,,,,,,,Mimosa (Bunce) Baggins,http://lotr.wikia.com//wiki/Mimosa_(Bunce)_Baggins,lotr
5cd99d4bde30eff6ebccfe5a,,Hobbit,,,,,,,Pansy Baggins,http://lotr.wikia.com//wiki/Pansy_Baggins,lotr
5cd99d4bde30eff6ebccfe5b,,Hobbit,,,,,,,Polo Baggins,http://lotr.wikia.com//wiki/Polo_Baggins,lotr
5cd99d4bde30eff6ebccfe5c,,Hobbit,,,,,,,Ponto Baggins I,http://lotr.wikia.com//wiki/Ponto_Baggins_I,lotr
5cd99d4bde30eff6ebccfe5d,,Hobbit,,,,,,,Bingo Baggins,http://lotr.wikia.com//wiki/Bingo_Baggins,lotr
5cd99d4bde30eff6ebccfe5e,,Hobbit,,,,,,,Chica (Chubb) Baggins,http://lotr.wikia.com//wiki/Chica_(Chubb)_Baggins,lotr
5cd99d4bde30eff6ebccfe5f,,Dwarf,,,,,,,Óin (King of Durin's Folk),http://lotr.wikia.com//wiki/%C3%93in_(King_of_Durin%27s_Folk),lotr
5cd99d4bde30eff6ebccfe60,,Hobbit,,,,,,,Prisca (Baggins) Bolger,http://lotr.wikia.com//wiki/Prisca_(Baggins)_Bolger,lotr
5cd99d4bde30eff6ebccfe61,,Hobbit,,,,,,,Rudibert Bolger,http://lotr.wikia.com//wiki/Rudibert_Bolger,lotr
5cd99d4bde30eff6ebccfe62,,Hobbit,,,,,,,Theobald Bolger,http://lotr.wikia.com//wiki/Theobald_Bolger,lotr
5cd99d4bde30eff6ebccfe63,,Hobbit,,,,,,,Adalgar Bolger,http://lotr.wikia.com//wiki/Adalgar_Bolger,lotr
5cd99d4bde30eff6ebccfe64,,Hobbit,,,,,,,Ruby (Bolger) Baggins,http://lotr.wikia.com//wiki/Ruby_(Bolger)_Baggins,lotr
5cd99d4bde30eff6ebccfe65,,Hobbit,,,,,,,Wilimar Bolger,http://lotr.wikia.com//wiki/Wilimar_Bolger,lotr
5cd99d4bde30eff6ebccfe66,,Hobbit,,,,,,,Camellia (Sackville) Baggins,http://lotr.wikia.com//wiki/Camellia_(Sackville)_Baggins,lotr
5cd99d4bde30eff6ebccfe67,,Hobbit,,,,,,,Everard Took,http://lotr.wikia.com//wiki/Everard_Took,lotr
5cd99d4bde30eff6ebccfe68,,Hobbit,,,,,,,Gundahar Bolger,http://lotr.wikia.com//wiki/Gundahar_Bolger,lotr
5cd99d4bde30eff6ebccfe69,,Hobbit,,,,,,,Ferdinand Took,http://lotr.wikia.com//wiki/Ferdinand_Took,lotr
5cd99d4bde30eff6ebccfe6a,,Hobbit,,,,,,,Pervinca Took,http://lotr.wikia.com//wiki/Pervinca_Took,lotr
5cd99d4bde30eff6ebccfe6b,,Hobbit,,,,,,,Pimpernel Took,http://lotr.wikia.com//wiki/Pimpernel_Took,lotr
5cd99d4bde30eff6ebccfe6c,,Hobbit,,,,,,,Ferdibrand Took,http://lotr.wikia.com//wiki/Ferdibrand_Took,lotr
5cd99d4bde30eff6ebccfe6d,,Hobbit,,,,,,,Reginard Took,http://lotr.wikia.com//wiki/Reginard_Took,lotr
5cd99d4bde30eff6ebccfe6e,,Hobbit,,,,,,,Flambard Took,http://lotr.wikia.com//wiki/Flambard_Took,lotr
5cd99d4bde30eff6ebccfe6f,,Hobbit,,,,,,,Lalia (Clayhanger) Took,http://lotr.wikia.com//wiki/Lalia_(Clayhanger)_Took,lotr
5cd99d4bde30eff6ebccfe70,,Hobbit,,,,,,,Ruby Gamgee,http://lotr.wikia.com//wiki/Ruby_Gamgee,lotr
5cd99d4bde30eff6ebccfe71,,Hobbit,,,,,,,Rudolph Bolger,http://lotr.wikia.com//wiki/Rudolph_Bolger,lotr
5cd99d4bde30eff6ebccfe72,,Hobbit,,,,,,,Tanta (Hornblower) Baggins,http://lotr.wikia.com//wiki/Tanta_(Hornblower)_Baggins,lotr
5cd99d4bde30eff6ebccfe73,,Hobbit,,,,,,,Inigo Baggins,http://lotr.wikia.com//wiki/Inigo_Baggins,lotr
5cd99d4bde30eff6ebccfe74,,Hobbit,,,,,,,Tanta Hornblower,http://lotr.wikia.com//wiki/Tanta_Hornblower,lotr
5cd99d4bde30eff6ebccfe75,,Hobbit,,,,,,,Tobold Hornblower,http://lotr.wikia.com//wiki/Tobold_Hornblower,lotr
5cd99d4bde30eff6ebccfe76,,Hobbit,,,,,,,Lily (Baggins) Goodbody,http://lotr.wikia.com//wiki/Lily_(Baggins)_Goodbody,lotr
5cd99d4bde30eff6ebccfe77,,Hobbit,,,,,,,Togo Goodbody,http://lotr.wikia.com//wiki/Togo_Goodbody,lotr
5cd99d4bde30eff6ebccfe78,,Hobbit,,,,,,,Goldberry,http://lotr.wikia.com//wiki/Goldberry,lotr
5cd99d4bde30eff6ebccfe79,,Hobbit,,,,,,,Bell (Goodchild) Gamgee,http://lotr.wikia.com//wiki/Bell_(Goodchild)_Gamgee,lotr
5cd99d4bde30eff6ebccfe7a,,Hobbit,,,,,,,Goldilocks (Gardner) Took,http://lotr.wikia.com//wiki/Goldilocks_(Gardner)_Took,lotr
5cd99d4bde30eff6ebccfe7b,,Hobbit,,,,,,,Merry Gamgee,http://lotr.wikia.com//wiki/Merry_Gamgee,lotr
5cd99d4bde30eff6ebccfe7c,,Hobbit,,,,,,,Bilbo Gamgee,http://lotr.wikia.com//wiki/Bilbo_Gamgee,lotr
5cd99d4bde30eff6ebccfe7d,,Hobbit,,,,,,,Halfast Gamgee,http://lotr.wikia.com//wiki/Halfast_Gamgee,lotr
5cd99d4bde30eff6ebccfe7e,,Hobbit,,,,,,,Rose Gamgee,http://lotr.wikia.com//wiki/Rose_Gamgee,lotr
5cd99d4bde30eff6ebccfe7f,,Hobbit,,,,,,,Pippin Gamgee,http://lotr.wikia.com//wiki/Pippin_Gamgee,lotr
5cd99d4bde30eff6ebccfe80,,Dwarf,,,,,,,Durin,http://lotr.wikia.com//wiki/Durin,lotr
5cd99d4bde30eff6ebccfe81,,Hobbit,,,,,,,Poppy (Chubb-Baggins) Bolger,http://lotr.wikia.com//wiki/Poppy_(Chubb-Baggins)_Bolger,lotr
5cd99d4bde30eff6ebccfe82,,Hobbit,,,,,,,Robin Gardner,http://lotr.wikia.com//wiki/Robin_Gardner,lotr
5cd99d4bde30eff6ebccfe83,,Hobbit,,,,,,,Primrose Gardner,http://lotr.wikia.com//wiki/Primrose_Gardner,lotr
5cd99d4bde30eff6ebccfe84,,Hobbit,,,,,,,Hamfast Gardner,http://lotr.wikia.com//wiki/Hamfast_Gardner,lotr
5cd99d4bde30eff6ebccfe85,,Hobbit,Male,TA 2980,Marigold Cotton,FO 60,,,Tolman Cotton Jr.,http://lotr.wikia.com//wiki/Tolman_Cotton_Jr.,lotr
5cd99d4bde30eff6ebccfe86,,Hobbit,,,,,,,Carl Cotton,http://lotr.wikia.com//wiki/Carl_Cotton,lotr
5cd99d4bde30eff6ebccfe87,,Hobbit,,,,,,,Wilcome Cotton,http://lotr.wikia.com//wiki/Wilcome_Cotton,lotr
5cd99d4bde30eff6ebccfe88,,Hobbit,,,,,,,Doderic Brandybuck,http://lotr.wikia.com//wiki/Doderic_Brandybuck,lotr
5cd99d4bde30eff6ebccfe89,,Hobbit,,,,,,,Daisy Gamgee,http://lotr.wikia.com//wiki/Daisy_Gamgee,lotr
5cd99d4bde30eff6ebccfe8a,,Hobbit,,,,,,,Berilac Brandybuck,http://lotr.wikia.com//wiki/Berilac_Brandybuck,lotr
5cd99d4bde30eff6ebccfe8b,,Hobbit,,,,,,,Gorbadoc Brandybuck,http://lotr.wikia.com//wiki/Gorbadoc_Brandybuck,lotr
5cd99d4bde30eff6ebccfe8c,,Hobbit,,,,,,,Marmadoc Brandybuck,http://lotr.wikia.com//wiki/Marmadoc_Brandybuck,lotr
5cd99d4bde30eff6ebccfe8d,,Hobbit,,,,,,,Ilberic Brandybuck,http://lotr.wikia.com//wiki/Ilberic_Brandybuck,lotr
5cd99d4bde30eff6ebccfe8e,,Hobbit,,,,,,,Orgulas Brandybuck,http://lotr.wikia.com//wiki/Orgulas_Brandybuck,lotr
5cd99d4bde30eff6ebccfe8f,,Hobbit,,,,,,,Rorimac Brandybuck,http://lotr.wikia.com//wiki/Rorimac_Brandybuck,lotr
5cd99d4bde30eff6ebccfe90,,Hobbit,,,,,,,Merimac Brandybuck,http://lotr.wikia.com//wiki/Merimac_Brandybuck,lotr
5cd99d4bde30eff6ebccfe91,,Hobbit,,,,,,,Salvia (Brandybuck) Bolger,http://lotr.wikia.com//wiki/Salvia_(Brandybuck)_Bolger,lotr
5cd99d4bde30eff6ebccfe92,,Hobbit,,,,,,,Bilbo Gardner,http://lotr.wikia.com//wiki/Bilbo_Gardner,lotr
5cd99d4bde30eff6ebccfe93,,Hobbit,,,,,,,Briffo Boffin,http://lotr.wikia.com//wiki/Briffo_Boffin,lotr
5cd99d4bde30eff6ebccfe94,,Hobbit,,,,,,,Gruffo Boffin,http://lotr.wikia.com//wiki/Gruffo_Boffin,lotr
5cd99d4bde30eff6ebccfe95,,Hobbit,,,,,,,Lavender (Grubb) Boffin,http://lotr.wikia.com//wiki/Lavender_(Grubb)_Boffin,lotr
5cd99d4bde30eff6ebccfe96,,Hobbit,,,,,,,Uffo Boffin,http://lotr.wikia.com//wiki/Uffo_Boffin,lotr
5cd99d4bde30eff6ebccfe97,,Hobbit,,,,,,,Bodo Proudfoot,http://lotr.wikia.com//wiki/Bodo_Proudfoot,lotr
5cd99d4bde30eff6ebccfe98,,Hobbit,,,,,,,Sancho Proudfoot,http://lotr.wikia.com//wiki/Sancho_Proudfoot,lotr
5cd99d4bde30eff6ebccfe99,,Hobbit,,,,,,,Olo Proudfoot,http://lotr.wikia.com//wiki/Olo_Proudfoot,lotr
5cd99d4bde30eff6ebccfe9a,,Hobbit,,,,,,,Saradoc Brandybuck,http://lotr.wikia.com//wiki/Saradoc_Brandybuck,lotr
5cd99d4bde30eff6ebccfe9b,,Elf,Female,"Unknown, possibly sometime during the ,Years of the Trees",Dior Eluchíl,FA 506,Doriath,,Nimloth (elf),http://lotr.wikia.com//wiki/Nimloth_(elf),lotr
5cd99d4bde30eff6ebccfe9c,,Hobbit,,,,,,,Linda (Baggins) Proudfoot,http://lotr.wikia.com//wiki/Linda_(Baggins)_Proudfoot,lotr
5cd99d4bde30eff6ebccfe9d,,Human,Male,TA 2974,,"November 3 ,3019",,Black,Gríma Wormtongue,http://lotr.wikia.com//wiki/Gr%C3%ADma_Wormtongue,lotr
5cd99d4bde30eff6ebccfe9e,,Hobbit,Male,TA 2430,,"March 25 ,3019",,,Gollum,http://lotr.wikia.com//wiki/Gollum,lotr
5cd99d4bde30eff6ebccfe9f,,Elf,Male,,,,,,Legolas (elf of Gondolin),http://lotr.wikia.com//wiki/Legolas_(elf_of_Gondolin),lotr
5cd99d4bde30eff6ebccfea0,,Maiar,Male,Before the the Shaping of Arda,,"January 253019 ,Battle of the Peak immortal",,"Grey, later white",Gandalf,http://lotr.wikia.com//wiki/Gandalf,lotr
5cd99d4bde30eff6ebccfea1,,Maiar,Male,"Before the creation of ,Arda",None,None,,Brown-gray (films),Radagast,http://lotr.wikia.com//wiki/Radagast,lotr
5cd99d4bde30eff6ebccfea2,,Maiar,Male,Before the creation of Arda,None,Immortal,,,Tilion,http://lotr.wikia.com//wiki/Tilion,lotr
5cd99d4bde30eff6ebccfea3,,Elf,Male,,,"FA 510,(presumably)",,,Elemmakil,http://lotr.wikia.com//wiki/Elemmakil,lotr
5cd99d4bde30eff6ebccfea4,,Maiar,Male,"Before the creation of ,Arda",None,"3 November ,3019","Isengard,Nan Curunír",White,Saruman,http://lotr.wikia.com//wiki/Saruman,lotr
5cd99d4bde30eff6ebccfea5,Various until,Maiar,Male,"Before the creation of ,Arda",None,"March 25 ,3019",,Various,Sauron,http://lotr.wikia.com//wiki/Sauron,lotr
5cd99d4bde30eff6ebccfea6,,Maiar,Male,"Before the creation of ,Arda",,Immortal,,,Eönwë,http://lotr.wikia.com//wiki/E%C3%B6nw%C3%AB,lotr
5cd99d4bde30eff6ebccfea7,"Slightly larger and taller than a Man (book), 20 feet (movie)",Maiar,Male,"Before the creation of ,Arda",,January 253019,,Mane of red flames,Durin's Bane,http://lotr.wikia.com//wiki/Durin%27s_Bane,lotr
5cd99d4bde30eff6ebccfea8,,Maiar,Male,Before the creation of Arda,None,,,,Alatar,http://lotr.wikia.com//wiki/Alatar,lotr
5cd99d4bde30eff6ebccfea9,,Maiar,Female,"Before the creation of ,Arda",None,Immortal,,,Arien,http://lotr.wikia.com//wiki/Arien,lotr
5cd99d4bde30eff6ebccfeaa,,Maiar,Female,"Before the creation of ,Arda",Ossë,Immortal,,,Uinen,http://lotr.wikia.com//wiki/Uinen,lotr
5cd99d4bde30eff6ebccfeab,,Hobbit,,,,,,,Mosco Burrows,http://lotr.wikia.com//wiki/Mosco_Burrows,lotr
5cd99d4bde30eff6ebccfeac,,Hobbit,,,,,,,Myrtle Burrows,http://lotr.wikia.com//wiki/Myrtle_Burrows,lotr
5cd99d4bde30eff6ebccfead,,Maiar,Male,Before the creation of Arda,,,,,Pallando,http://lotr.wikia.com//wiki/Pallando,lotr
5cd99d4bde30eff6ebccfeae,,Hobbit,,,,,,,Moro Burrows,http://lotr.wikia.com//wiki/Moro_Burrows,lotr
5cd99d4bde30eff6ebccfeaf,"Tallest of the Elven-folk, 8'2""",Elf,Male,YT 1050,Melian,FA 502,Doriath,Silver,Thingol,http://lotr.wikia.com//wiki/Thingol,lotr
5cd99d4bde30eff6ebccfeb0,,Human,,,,,,,Théodwyn,http://lotr.wikia.com//wiki/Th%C3%A9odwyn,lotr
5cd99d4bde30eff6ebccfeb1,,Human,Male,FA 503,Elwing,Still Alive,,Golden,Eärendil,http://lotr.wikia.com//wiki/E%C3%A4rendil,lotr
5cd99d4bde30eff6ebccfeb2,,Human,Male,"Late ,Third Age",,"Presumably sometime after ,TA 3019",,,Harry Goatleaf,http://lotr.wikia.com//wiki/Harry_Goatleaf,lotr
5cd9d533844dc4c55e47afed,15'4,Ent,Male,YT,Fimbrethil,,,"Leaf, twig and moss like",Treebeard,http://lotr.wikia.com//wiki/Treebeard,lotr
5cd9d576844dc4c55e47afee,,Human,,,,,,,Witch-King of Angmar,http://lotr.wikia.com//wiki/Witch-king_of_Angmar,lotr
5cd9d5a0844dc4c55e47afef,"6' 7"" (2.01 m)",Human,Male,First Age,None,"Probably died on ,March 25TA 3019, during destruction of ,Mordor",,Most likely black or none,Mouth of Sauron,http://lotr.wikia.com//wiki/Mouth_of_Sauron,lotr
5cd9d5cf844dc4c55e47aff0,,Human,,,,,,,Irolas,http://lotr.wikia.com//wiki/Irolas,lotr
5cdbdecb6dc0baeae48cfa35,NaN,Orcs,Male,NaN,NaN,"March ,3019",NaN,NaN,Lagduf,NA,lotr
5cdbdecb6dc0baeae48cfa36,NaN,Dragon,Male,NaN,NaN,NaN,NaN,NaN,Fire-drake of Gondolin,NA,lotr
5cdbdecb6dc0baeae48cfa37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Angrim,NA,lotr
5cdbdecb6dc0baeae48cfa38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Angelimar,NA,lotr
5cdbdecb6dc0baeae48cfa39,Tall,Elves,Male,NaN,NaN,FA 510,NaN,NaN,Penlod,NA,lotr
5cdbdecb6dc0baeae48cfa3a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Squint-eyed Southerner,NA,lotr
5cdbdecb6dc0baeae48cfa3b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Fimbrethil,NA,lotr
5cdbdecb6dc0baeae48cfa3c,NaN,Men,Male,"Late ,Third Age",NaN,"Early ,Fourth Age",NaN,Brown (film),Bill Ferny,NA,lotr
5cdbdecb6dc0baeae48cfa3d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Fastred of Greenholm,NA,lotr
5cdbdecb6dc0baeae48cfa3e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Falathar,NA,lotr
5cdbdecb6dc0baeae48cfa3f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Elfstan Fairbairn,NA,lotr
5cdbdecb6dc0baeae48cfa40,NaN,Orcs,Male,NaN,NaN,February 293019,NaN,NaN,Snaga (Two Towers orc),NA,lotr
5cdbdecb6dc0baeae48cfa41,NaN,Orcs,Male,NaN,NaN,TA 3019,NaN,NaN,Snaga,NA,lotr
5cdbdecb6dc0baeae48cfa42,NaN,Dragons,Male,"Unknown, first appeared in ,TA 2770",NaN,"November 1 ,TA 2941",Lonely Mountain,NaN,Smaug,NA,lotr
5cdbdecb6dc0baeae48cfa43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Seers,NA,lotr
5cdbdecb6dc0baeae48cfa44,Large and immense,Great Spiders,Female,"Unknown, possibly during the ,First Age",NaN,"Unknown, possibly TA 3019",Torech Ungol,NaN,Shelob,NA,lotr
5cdbdecb6dc0baeae48cfa45,7'1,Black Uruk,Male,TA 2050,NaN,NaN,Cirith Ungol,NaN,Shagrat,NA,lotr
5cdbdecb6dc0baeae48cfa46,NaN,Dragons,Male,NaN,NaN,TA 2000,NaN,None,Scatha,NA,lotr
5cdbdecb6dc0baeae48cfa47,NaN,Ainur,Male,Before the creation of Arda,NaN,Immortal,NaN,NaN,Salmar,NA,lotr
5cdbdecb6dc0baeae48cfa48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Sandyman,NA,lotr
5cdbdecb6dc0baeae48cfa49,Short,Elves,Male,NaN,NaN,Fate officially unknown,NaN,NaN,Salgant,NA,lotr
5cdbdecb6dc0baeae48cfa4a,NaN,Elves,Male,YT,NaN,FA 484,NaN,NaN,Saeros,NA,lotr
5cdbdecb6dc0baeae48cfa4b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ruffian Leader,NA,lotr
5cdbdecb6dc0baeae48cfa4c,NaN,Raven,Male,TA 2788,NaN,NaN,NaN,NaN,Roäc,NA,lotr
5cdbdecb6dc0baeae48cfa4d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Andwise Roper,NA,lotr
5cdbdecb6dc0baeae48cfa4e,NaN,Elves,Male,NaN,NaN,FA 510,NaN,NaN,Rog,NA,lotr
5cdbdecb6dc0baeae48cfa4f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,River-woman,NA,lotr
5cdbdecb6dc0baeae48cfa50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Radbug,NA,lotr
5cdbdecb6dc0baeae48cfa51,NaN,Dwarves,Male,NaN,NaN,FA 486,NaN,NaN,Khîm,NA,lotr
5cdbdecb6dc0baeae48cfa52,NaN,"Men,Wraith",Male,Second Age,NaN,NaN,"Rhûn,Dol Guldur,Sauron",White,Khamûl,NA,lotr
5cdbdecb6dc0baeae48cfa53,NaN,Ainur,Male,"Before the creation of ,Arda",Estë,Immortal,NaN,NaN,Irmo,NA,lotr
5cdbdecb6dc0baeae48cfa54,Varies,God,Male,NaN,None,NaN,Timeless Halls,"Varies, White ",Eru Ilúvatar,NA,lotr
5cdbdecb6dc0baeae48cfa55,NaN,Ainur,Female,"Before the creation of ,Arda",NaN,NaN,NaN,NaN,Ilmarë,NA,lotr
5cdbdecb6dc0baeae48cfa56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Hurin (Warden of the Keys),NA,lotr
5cdbdecb6dc0baeae48cfa57,Horse-sized,Wolfhound,Male,First Age,NaN,FA 466,NaN,NaN,Huan,NA,lotr
5cdbdecb6dc0baeae48cfa58,NaN,Ainur,Female,"Before the creation of ,Arda",Irmo,Immortal,NaN,NaN,Estë,NA,lotr
5cdbdecb6dc0baeae48cfa59,Tall,Men,Female,TA 2995,Faramir,FO,NaN,Pale gold,Éowyn,http://lotr.wikia.com//wiki/%C3%89owyn,lotr
5cdbdecb6dc0baeae48cfa5a,Tall-6'6,Men,Male,TA 2990,Lothíriel after the War of the Ring,FO 63,Rohan,Dirty blond,Éomer,http://lotr.wikia.com//wiki/%C3%89omer,lotr
5cdbdecb6dc0baeae48cfa5b,NaN,Half-elven,Female,FA 503,Eärendil,Still Alive,NaN,Dark,Elwing,NA,lotr
5cdbdecb6dc0baeae48cfa5c,NaN,Elves,Male,FA 500,NaN,FA 506,NaN,Possibly dark,Eluréd and Elurín,NA,lotr
5cdbdecb6dc0baeae48cfa5d,NaN,Half-elven,Male,FA 532,Unnamed wife,SA 442,Númenor,NaN,Elros,NA,lotr
5cdbdecb6dc0baeae48cfa5e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Elmo,NA,lotr
5cdbdecb6dc0baeae48cfa5f,NaN,Elves,Male,NaN,"Unknown, possibly none",FA 538,NaN,NaN,Egalmoth (elf),NA,lotr
5cdbdecb6dc0baeae48cfa60,NaN,Elves,Male,NaN,NaN,FA 510,NaN,Dark,Ecthelion of the Fountain,NA,lotr
5cdbdecb6dc0baeae48cfa61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ebor,NA,lotr
5cdbdecb6dc0baeae48cfa62,NaN,Ainur,Male,"Before the creation ,Arda",Uinen,Immortal,NaN,NaN,Ossë,NA,lotr
5cdbdecb6dc0baeae48cfa63,Varies,Ainur,Male,"Before the creation of ,Arda",Vána,Immortal,NaN,NaN,Oromë,NA,lotr
5cdbdecb6dc0baeae48cfa64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Orleg,NA,lotr
5cdbdecb6dc0baeae48cfa65,NaN,Orcs,Male,NaN,NaN,FA 510,NaN,NaN,Orcobal,NA,lotr
5cdbdecb6dc0baeae48cfa66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Old Man Willow,NA,lotr
5cdbdecb6dc0baeae48cfa67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Hild,NA,lotr
5cdbdecb6dc0baeae48cfa68,NaN,Men,Male,FO 41,NaN,NaN,NaN,NaN,Herumor (Fourth Age),NA,lotr
5cdbdecb6dc0baeae48cfa69,NaN,Men,Male,Second Age,NaN,NaN,NaN,NaN,Herumor,NA,lotr
5cdbdecb6dc0baeae48cfa6a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Mat Heathertoes,NA,lotr
5cdbdecb6dc0baeae48cfa6b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Haldar,NA,lotr
5cdbdecb6dc0baeae48cfa6c,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Haldad,NA,lotr
5cdbdecb6dc0baeae48cfa6d,NaN,Werewolves,Male,NaN,NaN,FA 465,NaN,NaN,Draugluin,NA,lotr
5cdbdecb6dc0baeae48cfa6e,NaN,Half-elven,Male,"FA 470, ",Nimloth,"FA 506, ",Doriath,Possibly dark,Dior,NA,lotr
5cdbdecb6dc0baeae48cfa6f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Dina Diggle,NA,lotr
5cdbdecb6dc0baeae48cfa70,NaN,Elves,Male,YT,None,NaN,NaN,Dark ,Daeron,NA,lotr
5cdbdecb6dc0baeae48cfa71,NaN,Men,Male,TA 2238,Unnamed wife,TA 2488,Grey Mountains,NaN,Óin (King of Durin's Folk),NA,lotr
5cdbdecb6dc0baeae48cfa72,NaN,Dwarves,Male,TA 2774,NaN,TA 2994,NaN,NaN,Óin,NA,lotr
5cdbdecb6dc0baeae48cfa73,Various,Ainur,Male,"Before the creation of ,Arda",None,Immortal,NaN,NaN,mar,NA,lotr
5cdbdecb6dc0baeae48cfa74,NaN,Men,Male,"Early ,First Age",NaN,NaN,NaN,NaN,bal,NA,lotr
